traffic,first_week,last_wk,acci,public_hol,rush_hr,mon,tue,wed,thu,fri,Sat,sun,jan,feb,mar,apr,may,june,july,aug,sep,oct,nov,dec
1.558333333,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.708333333,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.691666667,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.583333333,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.2,0,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.208333333,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.525,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.275,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.258333333,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.966666667,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.041666667,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.108333333,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.466666667,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.316666667,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.791666667,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.291666667,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.366666667,0,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.383333333,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.516666667,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.858333333,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.016666667,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.183333333,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.45,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.508333333,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.866666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.575,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.225,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.816666667,0,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.958333333,0,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.541666667,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.325,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.308333333,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.083333333,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.108333333,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.258333333,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.608333333,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.516666667,0,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.425,0,1,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.758333333,0,1,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.558333333,0,1,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.575,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.083333333,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.983333333,0,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.866666667,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.85,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.825,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.466666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.483333333,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.708333333,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.216666667,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.033333333,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.775,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.975,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.716666667,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.433333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.416666667,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.141666667,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.333333333,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.558333333,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.475,0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.266666667,0,1,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.025,0,1,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.925,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.841666667,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.283333333,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.066666667,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.808333333,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.675,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.408333333,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.358333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.608333333,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.241666667,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.05,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.7,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.683333333,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.541666667,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.441666667,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.191666667,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.075,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.516666667,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.75,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.666666667,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.908333333,0,1,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.383333333,0,1,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.4,0,1,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.016666667,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.125,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.883333333,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.741666667,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.85,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.9,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.816666667,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.325,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.683333333,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.9,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.591666667,0,1,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.666666667,0,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.483333333,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.633333333,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.55,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.458333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.6,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.95,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.408333333,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.05,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.725,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.583333333,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.625,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.591666667,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.733333333,0,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.091666667,0,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.641666667,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.708333333,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.541666667,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.6,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.225,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.608333333,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.025,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2.825,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4.191666667,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.05,0,1,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.883333333,0,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.291666667,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.55,0,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.616666667,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.466666667,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.258333333,0,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.333333333,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.666666667,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.883333333,0,1,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6.166666667,0,1,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.433333333,0,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4.791666667,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.383333333,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.875,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1.458333333,0,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.883333333,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.066666667,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.416666667,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.225,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.916666667,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.366666667,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.925,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.258333333,0,1,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.775,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4.375,0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4.933333333,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5.641666667,0,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.091666667,0,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.0,0,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5.708333333,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5.766666667,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.225,0,1,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.466666667,0,1,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.641666667,0,1,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5.783333333,0,1,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4.908333333,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3.258333333,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.758333333,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.408333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.358333333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.391666667,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.258333333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.875,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.166666667,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.725,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.216666667,1,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.191666667,1,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.35,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.133333333,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.033333333,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.033333333,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.958333333,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.575,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.808333333,1,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.325,1,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.083333333,1,0,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.516666667,1,0,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.658333333,1,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.458333333,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.733333333,1,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.616666667,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.45,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.625,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.608333333,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.233333333,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.708333333,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.375,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.441666667,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.658333333,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.325,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.216666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.091666667,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.95,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.075,1,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.25,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.633333333,1,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.716666667,1,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.458333333,1,0,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.0,1,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.241666667,1,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.808333333,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.25,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.816666667,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.975,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.175,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.833333333,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.841666667,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.15,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.266666667,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.891666667,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.891666667,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.125,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.55,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.091666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.491666667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.258333333,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.608333333,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.541666667,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.6,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.075,1,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.508333333,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.558333333,1,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.55,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.45,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.925,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.566666667,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.391666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.241666667,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.908333333,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.383333333,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.108333333,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.55,1,0,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.541666667,1,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.266666667,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.225,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.066666667,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.941666667,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.183333333,1,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.5,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.8,1,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.541666667,1,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.85,1,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.2,1,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.05,1,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.45,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.733333333,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.958333333,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.833333333,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
